task_id,problem_id,title,language,ai_model,sample_id,variant,label,code
6_p00156_Moats_around_the_Castle,6_p00156_Moats_around_the_Castle,p00156 Moats around the Castle,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,6_p00156_Moats_around_the_Castle_ai,ai,1,"#include <iostream>
#include <vector>
#include <string>
#include <sstream>
#include <algorithm>

int main() {
    int n, m;
    std::cin >> n >> m;

    std::vector<std::string> castle(m);
    std::vector<std::string> moat(n);

    for (int i = 0; i < m; ++i) {
        std::cin >> castle[i];
    }

    for (int i = 0; i < n; ++i) {
        std::cin >> moat[i];
    }

    int min_crawls = 0;
    for (int i = 0; i < m; ++i) {
        for (int j = 0; j < n; ++j) {
            if (castle[i][j] == '.') {
                continue;
            }
            int steps = 0;
            while (true) {
                if (castle[i + steps][j] == '.') {
                    steps++;
                } else if (castle[i + steps][j] == '#') {
                    break;
                } else if (castle[i + steps][j] == '.') {
                    break;
                }
            }
            min_crawls = std::min(min_crawls, steps);
        }
    }

    std::cout << min_crawls << std::endl;

    return 0;
}"
6_p00313_Secret_Investigation,6_p00313_Secret_Investigation,p00313 Secret Investigation,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,6_p00313_Secret_Investigation_human,human,0,"#include <bits/stdc++.h>

using namespace std;

int N, X, Y, Z;
bool Data[3][100];

void solve() {
	int sum;

	sum = 0;
	for (int i = 0; i < N; ++i) {
		if ((!Data[0][i] && Data[2][i]) || (Data[1][i] && Data[2][i])) {
			++sum;
		}
	}
	cout << sum << endl;
}

int main() {
	int num;

	memset(Data, false, sizeof(Data));
	cin >> N >> X;
	for (int i = 0; i < X; ++i) {
		cin >> num;
		Data[0][num - 1] = true;
	}
	cin >> Y;
	for (int i = 0; i < Y; ++i) {
		cin >> num;
		Data[1][num - 1] = true;
	}
	cin >> Z;
	for (int i = 0; i < Z; ++i) {
		cin >> num;
		Data[2][num - 1] = true;
	}
	solve();

	return 0;
}"
6_p00313_Secret_Investigation,6_p00313_Secret_Investigation,p00313 Secret Investigation,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,6_p00313_Secret_Investigation_ai,ai,1,"#include <iostream>
#include <vector>
#include <unordered_set>
#include <algorithm>
#include <cmath>

int main() {
    int N;
    std::cin >> N;

    std::vector<int> X(N);
    std::vector<int> Y(N);
    std::vector<int> Z(N);
    std::vector<int> Ci(N);

    for (int i = 0; i < N; ++i) {
        std::cin >> X[i];
        std::cin >> Y[i];
        std::cin >> Z[i];
        std::cin >> Ci[i];
    }

    // Find the complement of A
    std::unordered_set<int> A;
    for (int i = 0; i < N; ++i) {
        if (X[i] != Y[i]) {
            A.insert(X[i]);
        }
    }

    // Find the complement of B
    std::unordered_set<int> B;
    for (int i = 0; i < N; ++i) {
        if (Y[i] != Z[i]) {
            B.insert(Y[i]);
        }
    }

    // Find the intersection of A and B
    std::unordered_set<int> A_intersect_B;
    for (int i = 0; i < N; ++i) {
        if (A.find(X[i]) != A.end() && B.find(Y[i]) != B.end()) {
            A_intersect_B.insert(X[i]);
        }
    }

    // Calculate the number of people who meet both conditions
    int count = 0;
    for (int i = 0; i < N; ++i) {
        if (A_intersect_B.find(Ci[i]) != A_intersect_B.end()) {
            ++count;
        }
    }

    std::cout << count << std::endl;

    return 0;
}"
6_p00483_Planetary_Exploration,6_p00483_Planetary_Exploration,p00483 Planetary Exploration,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,6_p00483_Planetary_Exploration_human,human,0,"#include <cstdio>
int exist[1001][1001][3]={};
char field[1001][1001];
int m,n,Q;
int main(){
	scanf(""%d %d %d"",&m,&n,&Q);
	for(int i=0;i<m;i++){
			scanf(""%s"",field[i]);
	}
	for(int i=0;i<m;i++){
		for(int j=i+1;j<=m;j++){
			if(field[i][0]=='J'){
				exist[j][1][0]++;
			}else if(field[i][0]=='O'){
				exist[j][1][1]++;
			}else{
				exist[j][1][2]++;
			}
		}
	}
	for(int i=0;i<n;i++){
		for(int j=i+1;j<=n;j++){
			if(field[0][i]=='J'){
				exist[1][j][0]++;
			}else if(field[0][i]=='O'){
				exist[1][j][1]++;
			}else{
				exist[1][j][2]++;
			}
		}
	}
	if(field[0][0]=='J'){
		exist[1][1][0]=1;
	}else if(field[0][0]=='O'){
		exist[1][1][1]=1;
	}else{
		exist[1][1][2]=1;
	}
	for(int i=1;i<=m;i++){
		for(int j=1;j<=n;j++){
			for(int k=0;k<3;k++){
			exist[i][j][k]=exist[i][j-1][k];
			}
			for(int k=0;k<i;k++){
				if(field[k][j-1]=='J'){
					exist[i][j][0]++;
				}else if(field[k][j-1]=='O'){
					exist[i][j][1]++;
				}else{
					exist[i][j][2]++;
				}
			}
		}
	}
	for(int i=0;i<Q;i++){
		int a,b,c,d;
		scanf(""%d %d %d %d"",&a,&b,&c,&d);
			int J=exist[c][d][0]-exist[c][b-1][0]-exist[a-1][d][0]+exist[a-1][b-1][0];
			int O=exist[c][d][1]-exist[c][b-1][1]-exist[a-1][d][1]+exist[a-1][b-1][1];
			printf(""%d %d %d\n"",J,O,(c-a+1)*(1+d-b)-J-O);
	}
	return 0;
}"
6_p00483_Planetary_Exploration,6_p00483_Planetary_Exploration,p00483 Planetary Exploration,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,6_p00483_Planetary_Exploration_ai,ai,1,"#include <iostream>
#include <vector>
#include <string>
#include <sstream>

int main() {
    std::string input;
    std::getline(std::cin, input);
    int M = std::stoi(input.substr(0, input.find(' ')));
    int N = std::stoi(input.substr(input.find(' ') + 1));
    std::getline(std::cin, input);
    int K = std::stoi(input.substr(0, input.find(' ')));
    std::getline(std::cin, input);

    std::istringstream iss(input);
    std::string section;
    int count_jungle = 0, count_sea = 0, count_ice = 0;

    for (int i = 0; i < M; ++i) {
        iss >> section;
        if (section == ""J"") {
            ++count_jungle;
        } else if (section == ""O"") {
            ++count_sea;
        } else if (section == ""I"") {
            ++count_ice;
        }
    }

    std::cout << count_jungle << "" "" << count_sea << "" "" << count_ice << std::endl;

    return 0;
}"
6_p00669_K_Cards,6_p00669_K_Cards,p00669 K Cards,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,6_p00669_K_Cards_human,human,0,"#include <stdio.h>
#include <cmath>
#include <algorithm>
#include <stack>
#include <queue>
#include <vector>
#include <iostream>
#include <set>
typedef long long int ll;
typedef unsigned long long int ull;
#define BIG_NUM 2000000000
#define MOD 1000000007
#define PRIME1 99999883
#define PRIME2 99999893
#define EPS 0.00000001
using namespace std;

int N,K;

void func(){

	int baseTable[N],baseValue = 0;
	for(int i = 0; i < N; i++){
		scanf(""%d"",&baseTable[i]);
	}

	int tmp = 1,pre;
	for(int p = 0; p < K; p++){
		tmp *= baseTable[p];
	}
	baseValue = tmp;
	pre = tmp;

	for(int i = 1; i <= N-K; i++){
		tmp = (pre/baseTable[i-1])*baseTable[i+K-1];
		baseValue = max(baseValue,tmp);
		pre = tmp;
	}

	int nextValue = 0,tmpValue;
	//???????????§??§??????????????§????????????????????£???????????§?????????????????¨?????????????????¨??¢?´¢
	for(int a = 0; a < N-1; a++){
		for(int b = a+1; b < N; b++){
			swap(baseTable[a],baseTable[b]);

			tmp = 1;
			for(int p = 0; p < K; p++){
				tmp *= baseTable[p];
			}
			tmpValue = tmp;
			pre = tmp;

			for(int i = 1; i <= N-K; i++){
				tmp = (pre/baseTable[i-1])*baseTable[i+K-1];
				tmpValue = max(tmpValue,tmp);
				pre = tmp;
			}

			nextValue = max(nextValue,tmpValue);
			swap(baseTable[a],baseTable[b]); //????????????
		}
	}

	if(nextValue < baseValue){
		printf(""NO GAME\n"");
	}else{
		printf(""%d\n"",nextValue - baseValue);
	}
}

int main(){

	while(true){
		scanf(""%d %d"",&N,&K);
		if(N == 0 && K == 0)break;

		func();
	}

    return 0;
}"
6_p00669_K_Cards,6_p00669_K_Cards,p00669 K Cards,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,6_p00669_K_Cards_ai,ai,1,"#include <bits/stdc++.h>
using namespace std;

int main() {
    int n, k;
    cin >> n >> k;
    vector<int> c(n);
    for (int i = 0; i < n; ++i) {
        cin >> c[i];
    }
    int max_grade = 0;
    for (int i = 0; i < n; ++i) {
        for (int j = i + 1; j < n; ++j) {
            int temp = c[i] * c[j];
            if (temp > max_grade) {
                max_grade = temp;
            }
        }
    }
    if (max_grade == 0) {
        cout << ""NO GAME"";
    } else {
        cout << max_grade;
    }
    return 0;
}"
6_p00812_Equals_are_Equals,6_p00812_Equals_are_Equals,p00812 Equals are Equals,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,6_p00812_Equals_are_Equals_human,human,0,"#include <bits/stdc++.h>
using namespace std;
using ll = long long;
#define rep(i,n) for(int (i)=0;(i)<(int)(n);++(i))
#define all(x) (x).begin(),(x).end()
#define pb push_back
#define fi first
#define se second
#define dbg(x) cout<<#x"" = ""<<((x))<<endl
template<class T,class U> ostream& operator<<(ostream& o, const pair<T,U> &p){o<<""(""<<p.fi<<"",""<<p.se<<"")"";return o;}
template<class T> ostream& operator<<(ostream& o, const vector<T> &v){o<<""["";for(T t:v){o<<t<<"","";}o<<""]"";return o;}

using f = map<string,ll>;

void PRINT(f a){
    for(const auto &p:a){
        cout << p.se << p.fi << "" + "";
    }
    cout << endl;
}

f norm(f a){
    f ret;
    for(const auto &p:a){
        string v = p.fi;
        sort(all(v));
        if(p.se != 0) ret[v] = p.se;
    }
    return ret;
}

f sub(f a){
    a = norm(a);

    f ret;
    for(const auto &p:a){
        string v = p.fi;
        if(p.se != 0) ret[v] = -p.se;
    }
    return ret;
}

f add(f a, f b){
    a = norm(a);
    b = norm(b);

    for(const auto &p:b) a[p.fi] += p.se;

    return norm(a);
}

f mul(f a, f b){
    a = norm(a);
    b = norm(b);

    f ret;
    for(const auto &p:a)for(const auto &q:b){
        string var = p.fi+q.fi;
        sort(all(var));

        ret[var] += p.se*q.se;
    }
    return norm(ret);
}

f E(string s);

f T(string s){
    int n = s.size();
    f ret;
    ret[""""]=1;

    int idx = 0;
    while(idx<n){
        f m;
        if(s[idx]==' '){
            ++idx;
            continue;
        }
        else if(s[idx]=='('){
            int ep = idx;
            int p = 0;
            while(ep<n){
                if(s[ep]=='(') ++p;
                if(s[ep]==')'){
                    --p;
                    if(p==0) break;
                }
                ++ep;
            }
            assert(ep<n);
            assert(s[ep]==')');

            string t = s.substr(idx+1,ep-idx-1);
            m = E(t);
            idx = ep+1;
        }
        else if(isdigit(s[idx])){
            ll val = 0;
            while(idx<n && isdigit(s[idx])){
                val = val*10 + (s[idx]-'0');
                ++idx;
            }

            int pw = 1;
            int nx = idx;
            while(nx<n && s[nx]==' ') ++nx;
            if(nx<n && s[nx]=='^'){
                ++nx;
                while(nx<n && s[nx]==' ') ++nx;

                assert(nx<n);
                assert(isdigit(s[nx]));

                pw = 0;
                while(nx<n && isdigit(s[nx])){
                    pw = 10*pw + (s[nx]-'0');
                    ++nx;
                }
            }

            ll vv = 1;
            rep(_,pw) vv *= val;

            m[""""] = vv;
            idx = nx;
        }
        else if(islower(s[idx])){
            char c = s[idx];
            ++idx;

            int pw = 1;
            int nx = idx;
            while(nx<n && s[nx]==' ') ++nx;
            if(nx<n && s[nx]=='^'){
                ++nx;
                while(nx<n && s[nx]==' ') ++nx;

                assert(nx<n);
                assert(isdigit(s[nx]));

                pw = 0;
                while(nx<n && isdigit(s[nx])){
                    pw = 10*pw + (s[nx]-'0');
                    ++nx;
                }
            }

            string t = """";
            rep(_,pw) t += c;

            m[t] = 1;
            idx = nx;
        }
        else assert(false);

        ret = mul(ret, m);
    }

    return norm(ret);
}

f E(string s){
    int n = s.size();
    f ret;

    int p = 0;
    int start = 0;
    bool plus = true;

    rep(i,n){
        if(s[i]=='(') ++p;
        if(s[i]==')') --p;

        if(s[i]=='+' || s[i]=='-'){
            if(p==0){
                string term = s.substr(start,i-start);
                f t = norm(T(term));
                if(!plus) t = sub(t);
                plus = (s[i]=='+');

                ret = add(ret, t);

                start = i+1;
            }
        }
    }

    string term = s.substr(start,n-start);
    f t = norm(T(term));
    if(!plus) t = sub(t);

    ret = add(ret, t);

    return norm(ret);
}

int main(){
    string s;
    while(getline(cin, s),(s!=""."")){
        f S = E(s);
        // PRINT(S);

        string t;
        while(getline(cin, t),(t!=""."")){
            f T = E(t);
            // PRINT(T);
            cout << (S==T?""yes"":""no"") << endl;
        }
        cout << ""."" << endl;
    }
    return 0;
}"
6_p00812_Equals_are_Equals,6_p00812_Equals_are_Equals,p00812 Equals are Equals,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,6_p00812_Equals_are_Equals_ai,ai,1,"#include <iostream>
#include <vector>
#include <string>
#include <sstream>
#include <algorithm>

bool isEquivalent(const std::string& expr1, const std::string& expr2) {
    std::istringstream iss1(expr1);
    std::istringstream iss2(expr2);

    while (iss1 >> std::string token1 && iss2 >> std::string token2) {
        if (token1 != token2) {
            return false;
        }
    }

    return true;
}

int main() {
    std::string input;
    std::getline(std::cin, input);

    std::vector<std::string> blocks;
    std::stringstream ss(input);
    std::string block;

    while (std::getline(ss, block)) {
        blocks.push_back(block);
    }

    for (size_t i = 0; i < blocks.size(); ++i) {
        std::string expr = blocks[i];
        std::string expected = blocks[i + 1];

        if (isEquivalent(expr, expected)) {
            std::cout << ""yes"" << std::endl;
        } else {
            std::cout << ""no"" << std::endl;
        }
    }

    return 0;
}"
6_p00943_Routing_a_Marathon_Race,6_p00943_Routing_a_Marathon_Race,p00943 Routing a Marathon Race,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,6_p00943_Routing_a_Marathon_Race_human,human,0,"#include <bits/stdc++.h>
#define ll long long
using namespace std;
struct state
{
	ll s;
	int v,len;
};
struct comp{
bool operator()(state a,state b)
{
	return a.len>b.len;
}};
priority_queue<state,vector<state>,comp> que;
int n,m,c[50],ans;
vector<int> G[50];
map<ll,int> d[50];
ll mask[50];
inline void add_edge(int f,int t)
{
	G[f].push_back(t);
	G[t].push_back(f);
}
int main()
{
	scanf(""%d%d"",&n,&m);
	for(int i=1;i<=n;i++)
	scanf(""%d"",&c[i]);
	for(int i=1,a,b;i<=m;i++)
	{
		scanf(""%d%d"",&a,&b);
		add_edge(a,b);
		mask[a]|=1LL<<b;
		mask[b]|=1LL<<a;
	}
	for(int i=1;i<=n;i++)
	{
		mask[i]|=1LL<<i;
		if(mask[1]&(1LL<<i)) ans+=c[i];
	}
	que.push((state){mask[1],1,ans});
	d[1][mask[1]]=ans;
	while(!que.empty())
	{
		state S=que.top(); que.pop();
		if(S.v==n) {printf(""%d\n"",S.len); return 0;}
		for(int i=0;i<G[S.v].size();i++)
		{
		    state New=(state){0,0,0};
		    New.v=G[S.v][i];
			New.s=S.s|mask[New.v];
			for(int j=1;j<=n;j++)
			if(New.s&(1LL<<j)) New.len+=c[j];
			if(d[New.v].find(New.s)==d[New.v].end() || d[New.v][New.s]>New.len) que.push(New),d[New.v][New.s]=New.len;
		}
	 }
	return 0;
}"
6_p00943_Routing_a_Marathon_Race,6_p00943_Routing_a_Marathon_Race,p00943 Routing a Marathon Race,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,6_p00943_Routing_a_Marathon_Race_ai,ai,1,"#include <iostream>
#include <vector>
#include <algorithm>

int main() {
    int n;
    std::cin >> n;

    std::vector<int> arr(n);
    for (int i = 0; i < n; ++i) {
        std::cin >> arr[i];
    }

    std::sort(arr.begin(), arr.end());

    int sum = 0;
    for (int i = 0; i < n; ++i) {
        sum += arr[i];
    }

    std::cout << sum << std::endl;

    return 0;
}"
6_p01076_Graph_Making,6_p01076_Graph_Making,p01076 Graph Making,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,6_p01076_Graph_Making_human,human,0,"#include ""bits/stdc++.h""
using namespace std;
typedef long long ll;
typedef pair<int, int> pii;
typedef pair<ll, ll> pll;
const int INF = 1e9;
const ll LINF = 1e18;
template<class S,class T> ostream& operator << (ostream& out,const pair<S,T>& o){ out << ""("" << o.first << "","" << o.second << "")""; return out; }
template<class T> ostream& operator << (ostream& out,const vector<T> V){ for(int i = 0; i < V.size(); i++){ out << V[i]; if(i!=V.size()-1) out << "" "";} return out; }
template<class T> ostream& operator << (ostream& out,const vector<vector<T> > Mat){ for(int i = 0; i < Mat.size(); i++) { if(i != 0) out << endl; out << Mat[i];} return out; }
template<class S,class T> ostream& operator << (ostream& out,const map<S,T> mp){ out << ""{ ""; for(auto it = mp.begin(); it != mp.end(); it++){ out << it->first << "":"" << it->second; if(mp.size()-1 != distance(mp.begin(),it)) out << "", ""; } out << "" }""; return out; }

/*
 <url:http://judge.u-aizu.ac.jp/onlinejudge/description.jsp?id=1591>
 問題文============================================================
 =================================================================
 解説=============================================================
 ================================================================
 */

ll solve(){
    ll res = 0;
    ll n,d; cin >> n >> d;
    if(d == 1) return n*(n-1)/2;
    res += d-1;
    res += (n-d)*(n-d+1)/2;
    res += (n-d-1);
    return res;
}
int main(void) {
    cin.tie(0); ios_base::sync_with_stdio(false);
    cout << solve() << endl;
    return 0;
}"
6_p01076_Graph_Making,6_p01076_Graph_Making,p01076 Graph Making,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,6_p01076_Graph_Making_ai,ai,1,"#include <bits/stdc++.h>
using namespace std;

int main() {
    int n, d;
    cin >> n >> d;
    cout << min(n - 1, d) << endl;
    return 0;
}"
6_p01210_Speed,6_p01210_Speed,p01210 Speed,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,6_p01210_Speed_human,human,0,"#include<iostream>
#include<stack>
#include<queue>
#include<cassert>
#include<algorithm>
#include<vector>
#include<map>
using namespace std;
#define REP(i,b,n) for(int i=b;i<n;i++)
#define rep(i,n)   REP(i,0,n)
#define pb         push_back
typedef long long ll;

const ll inf =(1LL)<<50;

enum{IDLE=-1,PUTR=0,PUTL=1,DRAW=2,BACK=3};

bool isend(int *a){
  rep(i,4)if (a[i]!=-1)return false;
  return true;
}

//0123456789012
bool canput(int a,int b){
  int vala=a/4,valb=b/4;
  return (vala+1)%13 == valb||(valb+1)%13==vala;
}

bool isgreater(int a,int b){//a>b?
  if (a/4 != b/4)return a/4 > b/4;
  else return a%4 > b%4;
}

bool solve(queue<int> *deck){
  ll now=0,time[2];
  int have[2][4];
  int table[2];
  int state[2];
  int hand[2],place[2];
  int lastput[2];

  rep(i,2){
    rep(j,4)have[i][j]=-1;
    rep(j,4 && deck[i].size()){
      have[i][j]=deck[i].front();
      deck[i].pop();
    }
  }

  state[0]=IDLE;
  state[1]=IDLE;

  while(true){
    ll next=inf;
    //take min time
    if (state[0]==IDLE&&state[1]==IDLE){
      rep(i,2){
	if (deck[i].size()){
	  table[i]=deck[i].front();
	  deck[i].pop();
	}else {
	  //	  for(int j=3;j>=0;j--){
	  rep(j,4){
	    if (have[i][j] != -1){
	      lastput[i]=have[i][j];
	      table[i]=have[i][j];
	      have[i][j]=-1;
	      break;
	    }
	  }
	}
      }
      next=500;
      time[0]=time[1]=0;
      state[0]=state[1]=IDLE;
    }else if(state[0]==IDLE){
      next=time[1];
    }else if(state[1]==IDLE){
      next=time[0];
    }else next=min(time[0],time[1]);

    if (next == inf);
    else now+=next;
    //     cout << ""current time "" << now << endl;
    //     cout << ""state "" << state[0] <<"" "" << state[1] << endl;
    //     cout << ""table "" << table[0] <<"" "" << table[1] << endl;

    //pass time
    rep(i,2)if (state[i] != IDLE)time[i]-=next;

    //interrupt
    rep(i,2){
      if ((state[i]==PUTR && state[1-i]==PUTL && time[i]==0 &&time[1-i]!=0) ||
	  (state[i]==PUTL && state[1-i]==PUTR && time[i]==0)){
	have[1-i][place[1-i]]=hand[1-i];
	time[1-i]=500;
	state[1-i]=BACK;
      }
    }

    //    cout << table[0]<<"" "" << table[1]4 << endl;
    //    cout <<""state ""<< state[0] <<"" "" << state[1] << endl;

    //done this action and choose next action(no dependencies)
    rep(i,2){
      if (time[i]!=0)continue;
      if (state[i]==IDLE){
      }else if (state[i] == PUTR || state[i]==PUTL){
	//DRAW or choose nexthand
	//	cout <<""hand "" << i <<"" "" <<  hand[i] << endl;
	if (state[i]==PUTR)table[i]=hand[i];
	else if (state[i]==PUTL)table[1-i]=hand[i];
	lastput[i]=hand[i];
	if (deck[i].size()){
	  hand[i]=deck[i].front();
	  deck[i].pop();
	  time[i]=300;
	  state[i]=DRAW;
	}else have[i][place[i]]=-1;
      }else if (state[i] == DRAW){
	//choose next hand
	have[i][place[i]]=hand[i];
      }else if(state[i] == BACK){
	//choose next hand
      }
    }

    //choose next action(depend on other)
    rep(i,2){
      if (time[i] != 0)continue;
      state[i]=IDLE;
      hand[i]=-1;
      //right
      rep(j,4){
	if (have[i][j]!=-1&&
	    canput(have[i][j],table[i])&&
	    (hand[i]==-1||isgreater(hand[i],have[i][j]))){
	  hand[i]=have[i][j];
	  place[i]=j;
	  state[i]=PUTR;
	  time[i]=500;
	}
      }
      if (state[i]==IDLE){
	rep(j,4){
	  if (have[i][j]!=-1&&
	      canput(have[i][j],table[1-i])&&
	      (hand[i]==-1||isgreater(hand[i],have[i][j]))){
	    hand[i]=have[i][j];
	    place[i]=j;
	    state[i]=PUTL;
	    time[i]=700;
	  }
	}
      }
      //if (state[i] != IDLE)have[i][place[i]]=-1;
    }

//      cout << state[0] <<"" "" << state[1] <<
//        "" table: "" << table[0] <<"" "" << table[1] << endl;
//      cout << ""next "" << time[0] <<"" "" << time[1] << endl;
//      cout <<""hand "" << hand[0] <<"" "" << hand[1] << endl;
//      rep(i,2){
//       rep(j,4)cout << have[i][j]<<"" "";
//        cout << endl;
//      }

    if (isend(have[0])&&isend(have[1]))return lastput[0]>lastput[1];
    else if (isend(have[0]))return true;
    else if (isend(have[1]))return false;
  }
  assert(false);
}

//23456789HJQKA
int main(){
  string suit=""CDHS"";
  string tmp=""23456789XJQKA"";
  map<string,int> M;
  rep(j,tmp.size()){
    rep(i,suit.size()){
      string ins=string(1,suit[i]);
      ins+=tmp[j];
      M[ins]=i+j*4;
    }
  }

  int n;
  while(cin>>n && n){
    queue<int> S[2];
    rep(i,n){
      string in;
      cin>>in;
      //      cout << in <<"" "" << M[in] << endl;
      S[0].push(M[in]);
    }
    cin>>n;
    rep(i,n){
      string in;
      cin>>in;
      //      cout << in <<"" "" << M[in] << endl;
      S[1].push(M[in]);
    }

    if (solve(S))cout <<""A wins.""<<endl;
    else cout << ""B wins.""<<endl;
  }
  return false;
}"
6_p01210_Speed,6_p01210_Speed,p01210 Speed,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,6_p01210_Speed_ai,ai,1,"```cpp
#include <iostream>
#include <vector>
#include <algorithm>
#include <string>
#include <sstream>

using namespace std;

int main() {
    int n;
    cin >> n;
    vector<string> deck(n);
    for (int i = 0; i < n; ++i) {
        cin >> deck[i];
    }

    vector<string> tableA(n);
    vector<string> tableB(n);

    // Read the cards for Robot A
    for (int i = 0; i < n; ++i) {
        stringstream ss(deck[i]);
        char suit, rank;
        ss >> suit >> rank;
        tableA[i] = to_string(rank) + suit;
    }

    // Read the cards for Robot B
    for (int i = 0; i < n; ++i) {
        stringstream ss(deck[i]);
        char suit, rank;
        ss >> suit >> rank;
        tableB[i] = to_string(rank) + suit;
    }

    // Function to check if two cards are neighbors
    bool areNeighbors(string card1, string card2) {
        int rank1 = card1[1] - '0';
        int rank2 = card2[1] - '0';
        return abs(rank1 - rank2) <= 1;
    }

    // Function to simulate the game
    void simulateGame(vector<string>& tableA, vector<string>& tableB) {
        int turn = 0;
        while (true) {
            // Player A's turn
            if (turn % 2 == 0) {
                // Draw a card from the deck
                string card = tableA[turn];
                tableA.erase(tableA.begin() + turn);
                tableB.push_back(card);
                cout << ""A draws "" << card << endl;
            } else {
                // Draw a card from the deck
                string card = tableB[turn];
                tableB.erase(tableB.begin() + turn);
                tableA.push_back(card);
                cout << ""B draws "" << card << endl;
            }

            // Check if both players have moved all cards
            if (tableA.empty() && tableB.empty()) {
                break;
            }

            // Check if Robot A has moved a card to the left
            if (turn % 2 == 0 && areNeighbors(tableA.back(), tableA[turn - 1])) {
                // Move the card to the left
                tableA.pop_back();
                tableB.push_back(tableA.back());
                cout << ""A moves "" << tableA.back() << "" to the left"" << endl;
            } else {
                // Move the card to the right
                tableA.pop_back();
                tableB.push_back(tableA.back());
                cout << ""B moves "" << tableA.back() << "" to the right"" << endl;
            }

            // Check if Robot B has moved a card to the left
            if (turn % 2 != 0 && areNeighbors(tableB.back(), tableB[turn - 1])) {
                // Move the card to the left
                tableB.pop_back();
                tableA.push_back(tableB.back());
                cout << ""B moves "" << tableB.back() << "" to the left"" << endl;
            } else {
                // Move the card to the right
                tableB.pop_back();
                tableA.push_back(tableB.back());
                cout << ""A moves "" << tableB.back() << "" to the right"" << endl;
            }

            // Check if both players have moved cards to the same table
            if (tableA.empty() && tableB.empty()) {
                break;
            }"
